batch_id,test,map50,map50_95,precision,recall,matched_classes,AP_per_class,std_recall,std_precision,std_dev_50,std_dev_95,image_count,p_stat_map50,p_stat_recall,p_stat_precision
424020054,0,0.4423498161994276,0.355638497544832,0.782765869759819,0.4707317073170731,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.5959678134383903, 0.5653947028338943, 0.5653947028338943, 0.5653947028338943, 0.5653947028338943, 0.5653947028338943, 0.5653947028338943, 0.5294554618771292, 0.454524707991026, 0.09913100932178451], [0.7228253677194554, 0.7228253677194554, 0.7228253677194554, 0.7228253677194554, 0.6986824333676624, 0.6986824333676624, 0.6986824333676624, 0.676493521522425, 0.5168687298212651, 0.042172695530422605], [0.4484102256379484, 0.4012900115128605, 0.4012900115128605, 0.33299162030425256, 0.2979418719494739, 0.2979418719494739, 0.2979418719494739, 0.2979418719494739, 0.16085392853010794, 0.03165728337539636], [0.34332348262176715, 0.34332348262176715, 0.3113261932204856, 0.28244648382097426, 0.2399120960900227, 0.2212045188035287, 0.18384008181037884, 0.18384008181037884, 0.1510662384919811, 0.03465346534653465], [0.17687411598302688, 0.17687411598302688, 0.17687411598302688, 0.17687411598302688, 0.17687411598302688, 0.17687411598302688, 0.14752475247524754, 0.14752475247524754, 0.1306930693069307, 0.0165016501650165], [0.31683168316831684, 0.31683168316831684, 0.2927570698246295, 0.2927570698246295, 0.2834061347311202, 0.2834061347311202, 0.2834061347311202, 0.242710153368278, 0.20191662023345192, 0.0702970297029703], [0.5338842154892182, 0.5338842154892182, 0.5338842154892182, 0.5338842154892182, 0.490691408643467, 0.490691408643467, 0.490691408643467, 0.490691408643467, 0.3555124005749331, 0.0], [0.4006816255372978, 0.4006816255372978, 0.4006816255372978, 0.4006816255372978, 0.4006816255372978, 0.4006816255372978, 0.39087872365589255, 0.33547880434633126, 0.20031373664978633, 0.02116763400477979]]",0.3863728556974045,0.3970115137060721,0.3868437797986516,0.3375396816491028,201,1.0,1.0,1.0
424020130,1,0.4530057701043482,0.3644926026604539,0.7295001605165455,0.492063492063492,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.45325146423833773, 0.45325146423833773, 0.45325146423833773, 0.45325146423833773, 0.45325146423833773, 0.45325146423833773, 0.43259116543118026, 0.37724302258504644, 0.3383558646977094, 0.12137417038407138], [0.7321980293692398, 0.7321980293692398, 0.7321980293692398, 0.7321980293692398, 0.6776740971096533, 0.6776740971096533, 0.6776740971096533, 0.5792860439467329, 0.4873717716995865, 0.14434520342790583], [0.38379032875693003, 0.38379032875693003, 0.29870542099111164, 0.2470974779502705, 0.2256317283908714, 0.2256317283908714, 0.2256317283908714, 0.2103603679214911, 0.027214330128665042, 0.0], [0.4281019607401501, 0.4281019607401501, 0.4281019607401501, 0.4281019607401501, 0.37339380410483225, 0.3426813177132304, 0.27485766158343117, 0.24005819254023708, 0.1990039245204979, 0.08914820053433914], [0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.12808423699512808, 0.10655351249410655, 0.013201320132013201], [0.4519752351174967, 0.4519752351174967, 0.4519752351174967, 0.43311620635747783, 0.43311620635747783, 0.43311620635747783, 0.40071115470680196, 0.3432379562931627, 0.29441131827944816, 0.023296447291788], [0.6146063781663665, 0.6141603876213662, 0.6141603876213662, 0.6141603876213662, 0.6141603876213662, 0.5981047280013501, 0.5981047280013501, 0.4998565086467026, 0.2779024023927926, 0.046503292863222974], [0.43203852745113674, 0.43203852745113674, 0.43203852745113674, 0.43203852745113674, 0.43203852745113674, 0.43203852745113674, 0.43203852745113674, 0.365455239835509, 0.15900531229593548, 0.036303630363036306]]",0.3855962117345001,0.3921380432609737,0.3845049016150204,0.3371857670936658,201,0.7819364787061873,0.5798619533394843,0.17672502855630073
424020734,2,0.4233191752077064,0.3246543796641862,0.7737927426869196,0.4602409638554217,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.41116904359351203, 0.41116904359351203, 0.41116904359351203, 0.3815644548355348, 0.3815644548355348, 0.3815644548355348, 0.3454846156992326, 0.30976837519385586, 0.21982992684424885, 0.0028288543140028285], [0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.7107547768635593, 0.47722283852061803, 0.22151858042947153], [0.34439333235198116, 0.32251893903029605, 0.23113391332669145, 0.20350086721665056, 0.18510291397594836, 0.18510291397594836, 0.16413611141333914, 0.13329887933848328, 0.07136963696369639, 0.0016501650165016502], [0.45287463769746217, 0.45287463769746217, 0.3828942379605289, 0.34582955700642415, 0.31479275860028166, 0.2017458726347094, 0.17165739329506824, 0.11880561875967226, 0.09234232511188353, 0.043980485005022246], [0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.1683168316831683, 0.019801980198019802], [0.4653465346534654, 0.4437835087856612, 0.4437835087856612, 0.4437835087856612, 0.4437835087856612, 0.4437835087856612, 0.422220482917857, 0.38165258173414596, 0.2507443565887595, 0.06435643564356436], [0.48697812365670556, 0.48697812365670556, 0.48697812365670556, 0.4590873687993697, 0.4590873687993697, 0.4590873687993697, 0.4590873687993697, 0.4075628633205313, 0.14170354823500783, 0.04953993095162051], [0.34672012116179807, 0.34672012116179807, 0.34672012116179807, 0.34672012116179807, 0.31881640257173804, 0.31881640257173804, 0.2995622607722197, 0.2820774112419705, 0.06651383201363277, 0.004804892253931275]]",0.3753334861969366,0.3859769110782575,0.3739465667452064,0.3255744228614485,201,0.6163210516203226,0.7826042354350836,0.8184023037628391
424020812,3,0.4448932490492473,0.3593456869949008,0.7608124658089314,0.4963144963144963,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.43075540558422754, 0.43075540558422754, 0.43075540558422754, 0.43075540558422754, 0.43075540558422754, 0.41865690152986024, 0.4016885919201596, 0.4016885919201596, 0.34553559601677264, 0.11298984741305716], [0.6666420957766044, 0.6666420957766044, 0.6666420957766044, 0.6666420957766044, 0.638881589963692, 0.6086269996246658, 0.6086269996246658, 0.5930795832253037, 0.41993895988402613, 0.14429916696902018], [0.45104238714817413, 0.45104238714817413, 0.3714781305538472, 0.2937462661810947, 0.2790544744212735, 0.2790544744212735, 0.2610983453157686, 0.1730649422408304, 0.0879576160589556, 0.0], [0.40826176336462494, 0.40826176336462494, 0.40826176336462494, 0.36647069917342023, 0.3092052614579066, 0.2606858169911844, 0.23792131623033136, 0.23792131623033136, 0.2055475761572687, 0.08062537022933063], [0.22088736346162088, 0.2039142375776039, 0.2039142375776039, 0.2039142375776039, 0.2039142375776039, 0.2039142375776039, 0.2039142375776039, 0.2039142375776039, 0.13861386138613863, 0.010396039603960397], [0.36633663366336633, 0.36633663366336633, 0.36633663366336633, 0.36633663366336633, 0.36633663366336633, 0.36633663366336633, 0.36633663366336633, 0.3465346534653465, 0.28762962592316116, 0.10753575357535754], [0.5163327014338637, 0.5163327014338637, 0.5163327014338637, 0.5163327014338637, 0.5163327014338637, 0.5163327014338637, 0.5163327014338637, 0.4136401685286242, 0.19973213352363034, 0.006747341400806748], [0.4988876419614969, 0.4988876419614969, 0.4988876419614969, 0.4988876419614969, 0.4988876419614969, 0.4988876419614969, 0.4988876419614969, 0.4777336609867339, 0.34833988373944846, 0.006506062370942977]]",0.3761258375412228,0.3839213757667232,0.3768464310162233,0.329095568620871,201,0.9467984734406986,0.50156481602959,0.5733693906945839
424020851,4,0.423124240227908,0.3462411623226605,0.7137706292854311,0.4825,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.6453386086991082, 0.6453386086991082, 0.6453386086991082, 0.6453386086991082, 0.6197178944358441, 0.6197178944358441, 0.6197178944358441, 0.601300561251392, 0.4312853997963873, 0.029591177741255907], [0.430530227868278, 0.430530227868278, 0.430530227868278, 0.4283076262977761, 0.3538844624651569, 0.3538844624651569, 0.34092677711845853, 0.2695032475058304, 0.23191346607188193, 0.06074178846456075], [0.4974019660508725, 0.4974019660508725, 0.4823797741765127, 0.4592774639454896, 0.4402820699005906, 0.4402820699005906, 0.4402820699005906, 0.4105917931806109, 0.1899382795422399, 0.006600660066006601], [0.31057465636673554, 0.31057465636673554, 0.31057465636673554, 0.2896293475501396, 0.2896293475501396, 0.2896293475501396, 0.2896293475501396, 0.23011378060883014, 0.15313531353135315, 0.04950495049504951], [0.14441086965839442, 0.14441086965839442, 0.14441086965839442, 0.14441086965839442, 0.14441086965839442, 0.14441086965839442, 0.1252839569671253, 0.1252839569671253, 0.04431871758604432, 0.0033003300330033004], [0.3408632003134548, 0.3394487731564534, 0.3394487731564534, 0.3394487731564534, 0.3394487731564534, 0.3394487731564534, 0.30353010182275075, 0.2627227903645315, 0.2445274450718729, 0.024752475247524754], [0.5287480009753055, 0.5287480009753055, 0.513449747646948, 0.513449747646948, 0.49733591500932883, 0.49733591500932883, 0.4791645588761277, 0.4314292641579402, 0.3365461970375192, 0.05520654852941741], [0.48712639189111556, 0.48712639189111556, 0.48712639189111556, 0.48712639189111556, 0.48712639189111556, 0.48712639189111556, 0.39466717715816124, 0.39466717715816124, 0.2793503130141366, 0.06727272562842693]]",0.3879392025641037,0.397810809080581,0.3847663353243741,0.3400558760305938,201,0.6176553517069994,0.7607332939190576,0.08254880715872542
424020927,5,0.4340076816188633,0.3474083508386828,0.7207705150806466,0.4803149606299212,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.5047879876365708, 0.5047879876365708, 0.5047879876365708, 0.5047879876365708, 0.49282651107966924, 0.4787707050856115, 0.4787707050856115, 0.4787707050856115, 0.3936566288758103, 0.11667166716671667], [0.6788741083546129, 0.6788741083546129, 0.6788741083546129, 0.6788741083546129, 0.6788741083546129, 0.6788741083546129, 0.6613705722867205, 0.5864369974914683, 0.4685679259587239, 0.12219496674942219], [0.4777553597138073, 0.44585013004443014, 0.3667616820147577, 0.3124553930108227, 0.2853347796745626, 0.24060851353825502, 0.24060851353825502, 0.24060851353825502, 0.1815441395272376, 0.0417041704170417], [0.2815888731730316, 0.2815888731730316, 0.2815888731730316, 0.2815888731730316, 0.18786735816438785, 0.15242417098852742, 0.11658022945151658, 0.11063963539211065, 0.06099717114568601, 0.008958038661008957], [0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.13595002357378597, 0.006600660066006601], [0.4158415841584159, 0.4158415841584159, 0.4158415841584159, 0.4158415841584159, 0.4158415841584159, 0.4158415841584159, 0.4158415841584159, 0.39603960396039606, 0.3257614691656625, 0.032226752086973405], [0.4821109825761852, 0.4821109825761852, 0.4821109825761852, 0.4821109825761852, 0.4821109825761852, 0.4339679220022843, 0.4339679220022843, 0.36025386152060584, 0.21225408255111222, 0.007920792079207921], [0.495152533764496, 0.495152533764496, 0.495152533764496, 0.495152533764496, 0.495152533764496, 0.4757696621975825, 0.4757696621975825, 0.41560436492712194, 0.22037186098016415, 0.007913291329132913]]",0.4008827362201533,0.4100463722392393,0.4006713147971459,0.3538695643569719,201,0.8319375335626245,0.8073356287052059,0.1243595591532612
424021004,6,0.4141238753667792,0.3390607753166121,0.7231024144000782,0.4858611825192802,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.6670692180531028, 0.6670692180531028, 0.6670692180531028, 0.6670692180531028, 0.6670692180531028, 0.6670692180531028, 0.6670692180531028, 0.6340748063753423, 0.5610503311572014, 0.19673924208615207], [0.6090563564428999, 0.591344150439691, 0.591344150439691, 0.5880939371944622, 0.572738792984389, 0.572738792984389, 0.540364597180399, 0.49614731039393756, 0.37706310961276784, 0.10553849502597319], [0.36343196891276464, 0.36343196891276464, 0.33561241351910515, 0.2687130536730512, 0.26174569027004424, 0.26174569027004424, 0.26174569027004424, 0.26174569027004424, 0.10393946294231368, 0.004054691183404055], [0.28271316142603276, 0.28271316142603276, 0.28271316142603276, 0.28271316142603276, 0.24428506037416928, 0.24428506037416928, 0.24428506037416928, 0.23014078880415514, 0.19764432487204767, 0.0396039603960396], [0.1388731730315889, 0.1388731730315889, 0.1388731730315889, 0.1388731730315889, 0.11577086280056578, 0.11577086280056578, 0.11577086280056578, 0.11577086280056578, 0.11577086280056578, 0.0049504950495049506], [0.4419408852649971, 0.4419408852649971, 0.4419408852649971, 0.4419408852649971, 0.4419408852649971, 0.4419408852649971, 0.32972013183865256, 0.31341261873440096, 0.19866354767344868, 0.05233380480905233], [0.5227853732236232, 0.5227853732236232, 0.5227853732236232, 0.5227853732236232, 0.5227853732236232, 0.505390941472756, 0.48343213661976914, 0.41043516202557817, 0.2356993447720695, 0.029938708156529936], [0.28712086657922414, 0.28712086657922414, 0.28671630999453346, 0.28671630999453346, 0.2562095195798955, 0.2562095195798955, 0.2310082597183129, 0.2310082597183129, 0.11358377596001357, 0.0022304428245022304]]",0.3835330091296891,0.393154540277325,0.3828404874969572,0.3445636031033561,201,0.46260994538814915,0.6937909351740644,0.13084031382287636
424021039,7,0.4239577997824906,0.3408312757532009,0.6861453921678611,0.4636118598382749,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.6436017091842696, 0.6436017091842696, 0.6436017091842696, 0.6436017091842696, 0.6436017091842696, 0.6436017091842696, 0.6436017091842696, 0.5656385451245197, 0.5299455104122435, 0.2586041583779376], [0.5578541677697182, 0.5578541677697182, 0.5578541677697182, 0.5578541677697182, 0.5578541677697182, 0.5578541677697182, 0.5132932831098236, 0.47251920570208283, 0.2477899575671853, 0.03787128712871287], [0.3759503071434771, 0.28096043624995926, 0.28096043624995926, 0.28096043624995926, 0.25723049150000865, 0.25723049150000865, 0.25723049150000865, 0.19374176073069493, 0.0994098695583844, 0.0028288543140028285], [0.3942189840982237, 0.3942189840982237, 0.3714782610606976, 0.35057045241074514, 0.21273521403740947, 0.18472599409964885, 0.18472599409964885, 0.16187246651086512, 0.12713570329799345, 0.04446504851154012], [0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.14067656765676567, 0.1245874587458746, 0.054455445544554455], [0.5643564356435644, 0.5643564356435644, 0.5643564356435644, 0.5643564356435644, 0.5643564356435644, 0.5643564356435644, 0.5105222519492494, 0.40674263562673846, 0.32496513387602494, 0.08215464403583216], [0.45222179467454315, 0.45222179467454315, 0.45222179467454315, 0.45222179467454315, 0.45222179467454315, 0.45222179467454315, 0.45222179467454315, 0.3622153846335454, 0.18264066352429964, 0.04708863743517209], [0.2627824320893628, 0.2627824320893628, 0.2627824320893628, 0.2627824320893628, 0.2627824320893628, 0.2627824320893628, 0.2627824320893628, 0.23194973343488196, 0.23194973343488196, 0.0]]",0.4037521107517111,0.4121878787498074,0.4051821658593721,0.3570241557060282,201,0.6418521563382428,0.8567517651035153,0.017144256012307478
424021114,8,0.3819017754463799,0.2987552807984386,0.6617883379247016,0.4444444444444444,"[0, 1, 2, 3, 5, 6, 7, 8]","[[0.5981629392013048, 0.5981629392013048, 0.5981629392013048, 0.5981629392013048, 0.5981629392013048, 0.5981629392013048, 0.5727520257721783, 0.50107049041465, 0.24746388094710614, 0.009155201234409155], [0.6281490990246208, 0.6281490990246208, 0.6281490990246208, 0.6281490990246208, 0.6281490990246208, 0.6281490990246208, 0.6142121016097088, 0.5438968576226689, 0.16037289724018194, 0.06427216251036869], [0.45893916818229097, 0.38084418786653107, 0.3326659875605899, 0.2814314758901153, 0.2814314758901153, 0.266330450249326, 0.2404890181798518, 0.22788285741016495, 0.08014491925383015, 0.004361150400754361], [0.22743839033649904, 0.22743839033649904, 0.22743839033649904, 0.20856253879734246, 0.20856253879734246, 0.17583739075094867, 0.1595113913800117, 0.1290965673303288, 0.1014969918044436, 0.00825082508250825], [0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.1273927392739274, 0.0049504950495049506], [0.453882230328296, 0.453882230328296, 0.453882230328296, 0.453882230328296, 0.453882230328296, 0.453882230328296, 0.453882230328296, 0.40292887243849757, 0.24895187320929896, 0.07165705581547166], [0.4787413863990182, 0.4787413863990182, 0.4787413863990182, 0.4787413863990182, 0.4787413863990182, 0.4787413863990182, 0.39215299119513447, 0.37366117640037966, 0.17903688104355453, 0.03203261502620851], [0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.08250825082508251, 0.0363036303630363, 0.0033003300330033004]]",0.3712297069403558,0.3918965435715017,0.372665368154461,0.3222625883251002,201,0.11139860641222854,0.4871127079134697,0.0022527605777741496
